tweet,candidate,label,label_num
@Ricamconsult faço faculdade e voto na Dilma. Meus amigos da faculdade tbm votam na @dilmabr #Dilma13 #UFEScomDilma,Dilma,aprovacao_completa,1
#Marinasilva e #40 neles,Marina,aprovacao_completa,1
''#EuVouDeAecio'' voces ai falando que odeiam o aecio e eu aqui me perguntando quem é esse .,Aecio,aprovacao_completa,1
"não literalmente isso, mas só acho que o governo da dilma é melhor #EMABiggestFansJustinBieber",Dilma,aprovacao_completa,1
Aécio Neves:'Existe uma medida que está acima de todas as outras para acabar com a corrupção: vamos tirar o PT do governo'#Aecio45PeloBrasil,Aecio,aprovacao_completa,1
"Aqui é Marina porra ✌
#Marina40  #Marina40Neles  #MarinaSilva",Marina,aprovacao_completa,1
Trinta e três votos pra Dilma #EMABiggestFans1D,Dilma,aprovacao_completa,1
"Não adianta iludir e mentir, o Brasil é Aécio #Aecio45PeloBrasil",Aecio,aprovacao_completa,1
"@turquim5 @VEJA Boa Noite!  *-*
Eu voto Aecio 45.
Chega de corrupção!
Chega de escândalos na Petrobrás!
Fora PT!!!
#VotoAecioPeloBR45IL",Aecio,aprovacao_completa,1
O gigante não acordou. Roncou um pouco e dorme profundamente. #Eleições2014 #EUVOTEIMARINA40 #BrasilMarina40,Marina,aprovacao_completa,1
"Realmente, o povo brasileiro t em maturidade; portanto AÉCIO #4⃣5⃣",Aecio,aprovacao_completa,1
BORA AÉCIO #JOVEMDOANOChaySuede #PJB,Aecio,aprovacao_completa,1
Rio fechou com a Dilma legal #Eleições2014,Dilma,aprovacao_completa,1
@naosalvo Lança essa campanha #marinasilvasoltaocabelo #MarinaSilva #MarinaSilvaPresidente #MarinaPresidente,Marina,aprovacao_completa,1
"""@AecioNeves: ""Combati, com bom combate, e guardei a fé!"". #Equipe AN"" Vc ainda é vencedor . Vergonha do meu Pernambuco.",Aecio,aprovacao_completa,1
"""Todo mundo q apostou em algum conflito entre eu e Lula errou. Eu tenho uma relação pessoal fortíssima com Lula""  Dilma #Dilma13DeNovo <333",Dilma,aprovacao_completa,1
"Boa Noite a todos!
Não vamos desistir do #Brasil e vamos juntos com #MarinaSilva",Marina,aprovacao_completa,1
"minha parte eu fiz , #Aécio 45",Aecio,aprovacao_completa,1
@Ihamma_1 #AÉCIO encantou mesmo o Brasil! São muitas as qualidades do #AECIO mas a principal É O AMOR que tem pelo BRASIL! #AECIOPRESIDENTE!,Aecio,aprovacao_completa,1
@ayla__lavigne Quem compara vai com @dilmabr \o/\o/ #SomosTodosDilma #MeuBanhoMinhaVida,Dilma,aprovacao_completa,1
"#Eleições2014 Marina40.....Um Novo País,Um Novo Comando!!!!",Marina,aprovacao_completa,1
#Aecio45Confirma porque só o Aécio tem força para vencer o PT!,Aecio,aprovacao_completa,1
#Dilma a melhor ! O Aético só mente! Cínico!,Dilma,aprovacao_completa,1
""" O sentimento de mudança é muito forte "" @AecioNeves , após o debate.
#AecioPelaMudança",Aecio,aprovacao_completa,1
#Marinasilva. Eu voto,Marina,aprovacao_completa,1
#MenosODIOmaisNordeste E MAIS VOTOS NA DILMA @diImabr,Dilma,aprovacao_completa,1
@JornalOGloboe isso ai Aecio quanto mais apoio melhor  #aecio presidente,Aecio,aprovacao_completa,1
#marinasilva #MARINASILVA Agora é a nossa vez. Afinal ninguém inveja o feio nem odeia o fraco. Marina Presidente. 14,Marina,aprovacao_completa,1
"@301CCP_BR Só do Aécio ta na frente já é um alento,p/quem dizia q ele  tinha 15% a um mês atrás ele já está bem na frente #AecioPelaMudanca",Aecio,aprovacao_completa,1
"@AecioNeves @MensalaoNao Sou mulher e apoio @AecioNeves #VotoAecioPeloBR45IL #VEJAoDesesperoDoPT
@sandrasimi @marisascruz @milena_glasman",Aecio,aprovacao_completa,1
Tuitaco pro dilma 22h30 #Dilma13MaisBrasil,Dilma,aprovacao_completa,1
pra cima deles #MarinaSilva,Marina,aprovacao_completa,1
"@AecioNeves @10Ronaldinho Quando dois mitos se juntam, alguma coisa boa pode acontecer.
#AgoraEAecio45Confirma 
#MudaBrasil 
#ForaPT",Aecio,aprovacao_completa,1
@blogandrefalcao @Panambi4 A tendência da semana e boca-de-urna é Dilma subir mais 3/4% e levar no 1o. turno...  #DilmaNaCabeça...,Dilma,aprovacao_completa,1
#MarinaSilva por enquanto está nos meus planos de voto.,Marina,aprovacao_completa,1
Vamos todos com @AecioNeves  dar um basta à corrupção! #45AecioConfirma,Aecio,aprovacao_completa,1
"Aécio dominando o #DebateNaGlobo 

#VotoAecioPeloBR45IL 

#ÉAecio45Confirma",Aecio,aprovacao_completa,1
eu vou votar na dilma #EMABiggestFansJustinBieber,Dilma,aprovacao_completa,1
"Daqui a pouco começa o debate dos presidenciaveis na #band 
#MarinaSilva #40 #euvoto40 #EuEMarina40",Marina,aprovacao_completa,1
"É tempo de mudança, vamos com @AecioNeves para presidente! #MudaBrasil",Aecio,aprovacao_completa,1
DILMA TEM Q GANHAR ESSA PORRA #EMABiggestFans1D,Dilma,aprovacao_completa,1
#AgoraEAecio45Confirma Maravilhosas as manifestações!! Amanha as urnas vão confirmar Aécio Presidente,Aecio,aprovacao_completa,1
@silva_marina #MarinaSilva VOTE: 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 4040 40 40 Brasil!!!,Marina,aprovacao_completa,1
"Se Frida Kahlo, Virgínia Woolf e Simone de Beauvoir ouvirem minhas preces, a dilma esta eleita #womenpower",Dilma,aprovacao_completa,1
@RobertoAOrtega1 sinto muito...feinha até de azul clarinho.. Aécio é AZUL FORTE rsrsrrs #AgoraEAecioBrasil,Aecio,aprovacao_completa,1
#MeuBanhoMinhaVida pros paulistas! Sugestão de Dilma ao picolezão de Chuchu! #SomosTodosDilma,Dilma,aprovacao_completa,1
@VerdelhoTEAM nao vamos desistir do Brasil. Vamos juntos com #MarinaSilva,Marina,aprovacao_completa,1
Eu sou feliz #EuVotoAecio45 #MudaBrasil #Aécio2014 #45AecioConfirma @AecioNeves,Aecio,aprovacao_completa,1
"#Papo45 #AECIOdeVirada Ah! Vamo virar aecio, vamo virar aecio , vamo viriar aecioo............................",Aecio,aprovacao_completa,1
Quero @dilmabr novamente em 2015 na presidência. E não quero segundo turno. #NaoVaiTer2turno,Dilma,aprovacao_completa,1
@40Presidente segue eu...kkkkk tamo juntos #MarinaSilva 40,Marina,aprovacao_completa,1
#DebateDaBand sou mais Aecio ki nunca foi PT,Aecio,aprovacao_completa,1
@dilmabr força Dilmãe! #SomosTodosDilma,Dilma,aprovacao_completa,1
"""Eu quero que os brasileiro continuem se mobilizando com a vontade de mudar o Brasil"". #G1nasEleições2014 #eleições2014 #SouMarina40",Marina,aprovacao_completa,1
#marinasilva #MARINASILVA Agora é a nossa vez. Afinal ninguém inveja o feio nem odeia o fraco. Marina Presidente. 30,Marina,aprovacao_completa,1
Acabei de ganha mais 1 voto para Aécio uhuuiuuu #AgoraEAecio45Confirma,Aecio,aprovacao_completa,1
"O Rio Grande acompanha com atenção o #DebateNaBand. No sábado, nosso presidente @AecioNeves estará em Porto Alegre! #AecioPelaMudança",Aecio,aprovacao_completa,1
#marinasilva #MARINASILVA Agora é a nossa vez. Afinal ninguém inveja o feio nem odeia o fraco. Marina Presidente. 65,Marina,aprovacao_completa,1
"ALÔ ALÔ Brasiiiil! Bora votar pelo Brasil verde-amarelo, escolha votar Aecio 45 pq #AgoraEAecio45Confirma",Aecio,aprovacao_completa,1
@dilmabr vamos com tudo #13Neles,Dilma,aprovacao_completa,1
@AecioNeves #VotoAecioPeloBR45IL  VOCÊ ME REPRESENTA!!! Arrebenta no debate!!!,Aecio,aprovacao_completa,1
#MarinaSilva tem meu voto...,Marina,aprovacao_completa,1
Meu Pernambuco se vestiu de azul céu pra caminhar com Aécio #AgoraÉ45,Aecio,aprovacao_completa,1
@dilmabr #MelhorcomDilma13 com certeza,Dilma,aprovacao_completa,1
@cte29 @LeonardoGSaade @jrtmoraes @carlos_fdrs @Ca_Moredi ..pelo menos durante as eleições...VOTAR EM AECIO !..#AecioEmTodoBrasil,Aecio,aprovacao_completa,1
Hoje é Dilma #13,Dilma,aprovacao_completa,1
"Na eleição passada pra presidência eu votei na #MarinaSilva essa eu tô na dúvida, maaaaas,  #40neles",Marina,aprovacao_completa,1
#psdb sou Aécio,Aecio,aprovacao_completa,1
"Hoje é dia! Dia de votar no 45 e mudar nossa país,tirar das mãos dessa corja #45 #mudançaéaecio",Aecio,aprovacao_completa,1
É tão dificl perceber que a Dilma tá respondendo tudo? #Dilma13MaisFuturo,Dilma,aprovacao_completa,1
Sabe pq #MarinaSilva vai vencer? Pelo comportamento ético na campanha! Até pra responder agressões ela tem educação!,Marina,aprovacao_completa,1
"A mídia não mostrou nada das passeatas por todo o Brasil em apoio a @AecioNeves, que vergonha! #Aecio45PeloBrasil",Aecio,aprovacao_completa,1
Daqui a pouco começam as apurações. Tds ansiosos  p ver @dilmabr ganhar no primeiro turno. #Dilma13PraVencer,Dilma,aprovacao_completa,1
Que o Aécio do SBT desça no debate da Globo. #VotoAecioPeloBR45IL,Aecio,aprovacao_completa,1
#SeEuPudesseEu Convenceria todo o povo brasileiro que o melhor voto é @dilmabr Dima Rousseff !!,Dilma,aprovacao_completa,1
É o dia amanhã! #Marina40 #EuSou40 #MarinaSilva #MarinaSilvaPresidente #MarinaBrasil40,Marina,aprovacao_completa,1
"VOTO UTIL É VOTO EM #AECIOPRESIDENTEDOBRASIL . QUE SE DANEM AS PESQUISAS, CONVEÇAM SEUS AMIGOS QUE #AECIO É O ÚNICO PREPARADO.",Aecio,aprovacao_completa,1
"LIVRE O BRASIL DE TERRORISTAS!!
VOTE EM AECIO!!
#AecioPeloBR45IL",Aecio,aprovacao_completa,1
#Jangadeiroeleições #eleições2014 a melhor cobertura do ceara #rumoaosegundoturnomarina40,Marina,aprovacao_completa,1
@AecioNeves estamos com vc! Vamos mudar esse país! #ForaPT #SouAecio45,Aecio,aprovacao_completa,1
@dilmabr Dilmae Vem pro Rio #dilmavempracineladia #euquerodilma13 #Dilma13PraVencer  #Dilma13PraVencer  #DilmaMudaMais,Dilma,aprovacao_completa,1
"#Os senhores do poder, pensar em se apoderar do país Brasil. Mas, esquecem que temos um povo patriota !! Vote Aécio Neves, 45 e figue livre.",Aecio,aprovacao_completa,1
"#BrasilMarina40 Eu acredito!
#FebreDeEleição #Eleições2014",Marina,aprovacao_completa,1
Que Deus abençoe q o Aecio ganhe #MudaBrasil #AgoraEAecio45Confirma,Aecio,aprovacao_completa,1
"""Quem torce contra o Brasil, sempre perde"". Por isso estamos na torcida por um Brasil com #dilma  #Dilma13PraVencer 
#DilmaMudaMais",Dilma,aprovacao_completa,1
Aécio sendo realmente um candidato: VAMOS FALAR DE FUTURO. #DebateDaBand #AecioPelaMudança,Aecio,aprovacao_completa,1
@dilmabr Sra. Presidenta parabéns... Desejo que tenho um excelente governo...o povo brasileiro disse sim a #IdeiasNovas.,Dilma,aprovacao_completa,1
#Eleicao2014 Brasil sem PT #Marina40  #MarinaSilva  #MarinaPresidente 5,Marina,aprovacao_completa,1
Man um monte de artistas apoiando o Aécio um Monte de gente apoiando o Aécio #JuntocomAécio,Aecio,aprovacao_completa,1
"Rumo à mudança com @AecioNeves, pelo bem do Brasil! #AecioPeloBR45IL",Aecio,aprovacao_completa,1
"#MenosOdioMaisDILMA Dilma é mulher que faz, os programas do PT pertencem a história do PT ! PSDB deve usar a carapuça de quem nunca FEZ",Dilma,aprovacao_completa,1
Que Deus esteja no comando de tudo #40 #MarinaSilva @Silva_marina,Marina,aprovacao_completa,1
"@AecioNeves cê precisa ganhar cara, e vai ganhar!! #Aecio45 ",Aecio,aprovacao_completa,1
#orgulhodesernordestino bom dia meu povo vamos juntos pra vitória de Dilma.,Dilma,aprovacao_completa,1
@marcelomadu @LeonardoGSaade Porque voto na #MarinaSilva!!!,Marina,aprovacao_completa,1
#NãoTenhoMedoDoPT eu voto no @AecioNeves! #Aecio45PeloBrasil,Aecio,aprovacao_completa,1
"#EuvotoMarina40 #Marina40 #MarinaSilva ""@niveasoares: Vendo o debate. Dá pra rir. Mas gosto da Marina. #BrasilMarina40""",Marina,aprovacao_completa,1
@AecioNeves  é o candidato mais preparado para governar o Brasil #VamosdeAecio,Aecio,aprovacao_completa,1
#NAOVAITER2°TURNO  Mais 4 Dilma,Dilma,aprovacao_completa,1
#AecioPelaMudanca A Dilminha levando uma surra no debate... Dá-lhe Aécio KKKKKKKKKKKKKKKKKKKKKKKKKKK,Aecio,aprovacao_completa,1
Não vamos desistir do Brasil e vamos juntos com Marina #Marina #MarinaSilva #MarinaSilvaPresidente1TurnO,Marina,aprovacao_completa,1
#AersoTheVodka  ta demais vai que agora é  Aécio kkkkk,Aecio,aprovacao_completa,1
#AmanhaOProtestoÉNaUrna Aécio 45 pra Presidente #MudaBrasil #Aecio45Confirma,Aecio,aprovacao_completa,1
É Dilmão! #Dilmais4anos #SomosTodosDilma #JuventudeComDilma @dilmabr,Dilma,aprovacao_completa,1
"""O Plano Real é o maior programa de transferência de renda do Brasil"", Aécio #SomosMaisAecio",Aecio,aprovacao_completa,1
@davoseaworth jura? achei q tds aí iriam votar na dilma :O seu pai votou nela ne? aqui tds votaram em #Dilmãe,Dilma,aprovacao_completa,1
"PT e PSDB detonam Marina no 1º Turno, agora migalham apoio, vá se catar! #Eleições2014 #Decepcionado #EuVoteiMarina40",Marina,aprovacao_completa,1
"""O AMOR VAI VENCER O TERROR"" O BRASIL ESCOLHEU AÉCIO PRESIDENTE #AgoraEAecio45Confirma .",Aecio,aprovacao_completa,1
Aécio Neves Presidente do Brasil #Aecio45PeloBrasil #Eleicoes2014,Aecio,aprovacao_completa,1
@dilmabr Ainda bem que Deus sempre escolhe os certos! #Dilmaisumavez! Ae! éisso aí!,Dilma,aprovacao_completa,1
"@Carine_trakinas isso ai!!! Não procuram conhecer a vida do candidato, só sabem criticar #marinasilva e melhor opção entre candidatos atuais",Marina,aprovacao_completa,1
"Bolsa sobe, puxada por ações da Petrobras, após pesquisa Istoé/Sensus dando Aécio com larga vantagem. #VotoAecioPeloBR45IL",Aecio,aprovacao_completa,1
Melhor coisa chegar pra o almoço e ver as tias e os primos adesivados de Dilma 13. É Dilma pra vencer! #DilmaNovamente,Dilma,aprovacao_completa,1
"@laiscarla Sim, optei por #MarinaSilva pela integridade!",Marina,aprovacao_completa,1
"@lobaoeletrico @martaperes_rn  DAQUI A POUCO, ÀS 19 H NO TEATRO FREI CANECA MANIFESTAÇÃO DE APOIO A AÉCIO PRESIDENTE,A HORA É ESSA #Aecio45",Aecio,aprovacao_completa,1
#Eleicao2014 Brasil sem PT #Marina40  #MarinaSilva  #MarinaPresidente @silva_marina  3,Marina,aprovacao_completa,1
Quatro votos no Aecio #EМABiggestFansJustinBieber,Aecio,aprovacao_completa,1
Tenho que ir votar #Dilma ,Dilma,aprovacao_completa,1
Aí meu coraçãooooo !!! Falta pouco !!! #Aécio!!!!!,Aecio,aprovacao_completa,1
Olha...! Presidente #MarinaSilva seja bem vinda vamos votar vamos mudar!,Marina,aprovacao_completa,1
#VotoAecioPeloBR45IL @AecioNeves A CARA DO AÉCIO AGORA FOI FODA,Aecio,aprovacao_completa,1
"@Gasolina_RN @AecioNeves Parabéns! #AécioPeloBr45il! #45AécioConfirma! #EUVOTOAÉCIO45! VAMOS BRASIL, MUDAR O RUMO DO NOSSO PAIS! VOTE 45!",Aecio,aprovacao_completa,1
queria tanto que dilma ganhasse #EMABiggestFans1D,Dilma,aprovacao_completa,1
"QUERO LOGO , QUE O MUNDO VEJÁ QUE AÉCIO GANHOU, E VAI MUDAR TUDO , VAI MELHORAR!
#EuVoteiAecio45",Aecio,aprovacao_completa,1
Dou RT! a todo mundo quer for eleitor de DILMA-13! #EuSigoTuSegue,Dilma,aprovacao_completa,1
#MarinaSilva me representa! Vms juntos com Marina 40,Marina,aprovacao_completa,1
O debate presidencial de hoje pode mudar muita coisa. Vamos com tudo. #MudaBrasil @AecioNeves,Aecio,aprovacao_completa,1
Prefiro o Aécio no segundo turmo #ForçaAécio,Aecio,aprovacao_completa,1
@dilmabr Já ganhou! #SomosTodosDilma,Dilma,aprovacao_completa,1
@silva_marina Sou #marinasilva sou 40 avante futura presidente..,Marina,aprovacao_completa,1
"""A melhor e mais eficiente proposta para combater a corrupção é tirar o PT do poder"" 
Presidente Aécio Neves 4⃣5⃣✅ #foracorruPTos",Aecio,aprovacao_completa,1
"#VotoDilma13 #DesesperodaVeja Lula e Dilma sabiam q mentir e coçar é só começar,  e Veja começou lá trás",Dilma,aprovacao_completa,1
#marinasilva meu voto,Marina,aprovacao_completa,1
"""O que depende do povo vem dando certo. Já o que depende do governo..."" Tá uma merda!!!! By @AecioNeves 
#EuVouDeAecio",Aecio,aprovacao_completa,1
Os ataques dos candidatos a #MarinaSilva não vão tirá-la do segundo turno! Avante com todos os sedentos de mudança!,Marina,aprovacao_completa,1
@AecioNeves vai aecio nao vamos nos dispersar #aeciodobrasil,Aecio,aprovacao_completa,1
"""@valeria_bandida: ENQUETE: Quem vai votar em Dilma da retweet. #Dilma13MudaMais""",Dilma,aprovacao_completa,1
"""@AlbertoTomasi: O @AecioNeves foi fantástico ao lembrar que o FHC reduziu a inflação de 900% ao ano para 7%. #AecioPelaMudança""",Aecio,aprovacao_completa,1
@DaviSacer  1º e no 2º TURNO com #MARINASILVA  para PRESIDENTE do BRASIL. @MarinaBeto40 @Marina_Silva40 @silva_marina,Marina,aprovacao_completa,1
Votar no AÉCIO tornou-se prioridade para quem é de bem e de paz! #EuSouAecio,Aecio,aprovacao_completa,1
@VEJA agora é Aécio #45,Aecio,aprovacao_completa,1
#SomosTodosDilma Tô com Dilma porque a mudança não pode parar,Dilma,aprovacao_completa,1
"Já viu @ivetesangalo #Aecio45 fez paródia com a #Musica #Festa, tá rolando em seu partido e vc, Mainha, vai votar ❌ em quem? Sou #AecioNeves",Aecio,aprovacao_completa,1
"@dilmabr: Aqui no Twitter, acompanhe a cobertura pelo @mudamais e pelo @ptbrasil. Use a tag #MilitânciaPeloBrasil13",Dilma,aprovacao_completa,1
"@23pps Levante essa TAG:

#EuQueroMarinaPresidentE #40 :) 



#PSB #PPS #REDE #MarinaSilva",Marina,aprovacao_completa,1
"To com Aecio,Brasil precisa de mudanças e não podemos viver do passado to partido dele,afinal temos que pensar no futuro 
#AecioPelaMudanca",Aecio,aprovacao_completa,1
Voto Aécio #AgoraEAecio45Confirma,Aecio,aprovacao_completa,1
"Melhor para o Brasil no momento, todos nós sabemos q é Dilma. #Dilma13PraVencer",Dilma,aprovacao_completa,1
Brasileiro é inteligente e quer esperança para nosso país #Marina40 #Marina40Neles #MarinaSilva #FolhaEleições # #BrasilMarina40,Marina,aprovacao_completa,1
Ta ca le pau Aecio!!!!#VotoAecioPeloBR45IL,Aecio,aprovacao_completa,1
Prefiro votar na Dilma #votedemilovato,Dilma,aprovacao_completa,1
Eu e minha família vamos de #MarinaSilva #Marina40,Marina,aprovacao_completa,1
Fui votar no Aécio e no Crivella e já voltei!! #45 #10,Aecio,aprovacao_completa,1
Em 2018 estarei de volta ao Brasil para Votar #MarinaSilva Esteja onde ela estiver. #EuVoteiMarina40,Marina,aprovacao_completa,1
#VotoAecioPeloBR45IL O Brasil  Não pode continuar sendo roubado. Agora é @AecioNeves Para Mudar o Brasil de Verdade.,Aecio,aprovacao_completa,1
"Queremos e merecemos o fim da pobreza, veem Aecio! #AecioNoEstadao",Aecio,aprovacao_completa,1
Somos mais #MarinaSilva,Marina,aprovacao_completa,1
"""Vou libertar o Brasil do PT"". Aécio Neves #AgoraEAecio45Confirma",Aecio,aprovacao_completa,1
"@JAM84BR estamos de olho. todosjuntosamanhã.
@AecioNeves.
#AgoraEAecio45Confirma 
#Aecio45PeloBrasil",Aecio,aprovacao_completa,1
"Um adversário de Dilma só fala em ""previsibilidade"". A única previsibilidade pra ele é: XAAAAUUUUU!!!! #LulaeDilma13Neles",Dilma,aprovacao_completa,1
"ESTARRECEDOR:ROMBO nas empresas Públicas só serão conhecidos quando @AecioNeves assumir
#12anosderoubalheiradoptchega
@taniaoliveira_ @sou45",Aecio,aprovacao_completa,1
@cyrusafa @dionianjos Maravilha ! # Dilma 13 !!,Dilma,aprovacao_completa,1
"#MarinaSilva  pessoal esta criticando, mas vejam as pesquisas. #MarinaPresidente",Marina,aprovacao_completa,1
"@Ionnellery Oi,tudo bem?Sou catarinense,morando no PR,torcedor do Fluminense e do Palmeiras e vou votar no Aécio tb #Aecio45PeloBrasil",Aecio,aprovacao_completa,1
@jfn2805 @ivomarcelino @fitzca Muda Brasil Com Aécio Presidente #Aecio45PeloBrasil,Aecio,aprovacao_completa,1
"Dilma foi inventar de dar iphone e ipad pros pobres, agora eles acham q são ricos e estão iludidos com PSDB! #Dilma13MudaMais",Dilma,aprovacao_completa,1
Ansioso para as eleições! #Eleições2014 #EuToComMarina #MarinaPresidente #NãoVamosDesistir,Marina,aprovacao_completa,1
#Marinasilva salva o povo Brasileiro,Marina,aprovacao_completa,1
"O debate esta muito bom, estou vendo aqui e o Aécio como sempre, esta otímo. #DebateNoSBT #EuQueroAécio #AécioPresidente",Aecio,aprovacao_completa,1
@stanleyburburin @joaonogueiramtz Não vai ter segundo turno. É Dilma lacrando no dia 05 de outubro! #naovaitersegundoturno,Dilma,aprovacao_completa,1
#AecioPeloBR45IL Sou Sergipano e voto em Aécio 45.,Aecio,aprovacao_completa,1
@Marina_Silva40  #MarinaSilva é a ética e a integridade finalmente chegando ao nosso governo!,Marina,aprovacao_completa,1
Super anciosa para o #debatenaglobo daque a pouco espectativas de sempre vai Aecio #EmTodoBrasilAecio45 #Aecio45PeloBrasil,Aecio,aprovacao_completa,1
"Aécio wins!
Ladrality

#Debatedosbt",Aecio,aprovacao_completa,1
#marinasilva #MARINASILVA Agora é a nossa vez. Afinal ninguém inveja o feio nem odeia o fraco. Marina Presidente. 4,Marina,aprovacao_completa,1
# 45 Aécio esse tem meu voto,Aecio,aprovacao_completa,1
"#45AecioConfirma @AecioNeves esta preparado! E possível um novo rumo, uma nova visão um novo país! #Vote45Aecio",Aecio,aprovacao_completa,1
DILMA GANHOU HAHAHHAA #EMABiggestFansJustinBieber,Dilma,aprovacao_completa,1
"Comprovado, Aécio é a melhor opção para o Brasil. #DebateDaBand #AécioPelaMudança #45aeciopresidente",Aecio,aprovacao_completa,1
@PaulaDanieele Quem compara vai de @dilmabr \o/\o/ #SomosTodosDilma #13rasilTodoComDilma,Dilma,aprovacao_completa,1
Eu tô é rindo pakas com esses candidatos... Tô quase na certeza que meu voto é da #MarinaSilva #40neles #ForaPT,Marina,aprovacao_completa,1
"O que resolve é mudar #VotoAecioPeloBR45IL 
Aecio Neles, para derrubar o muro do vermelho!",Aecio,aprovacao_completa,1
#MudaBrasilcomAécio45 Vamos mudar o Brasil com Aécio 45,Aecio,aprovacao_completa,1
Dilma deve vencer #Dilma13PraVencer,Dilma,aprovacao_completa,1
Aécio vence o primeiro round. #VotoAecioPeloBR45IL,Aecio,aprovacao_completa,1
"#AécioGanhandoDebate #Aécio #Aecio45PeloBrasil Como Nordestino concordo, o PT não fez a Transposição do São Francisco, apenas superfaturou.",Aecio,aprovacao_completa,1
DILMA LACRAAAA #MelhorcomDilma13,Dilma,aprovacao_completa,1
@DaviSacer @Valniceap Deus queira que ela seja presidenta #MarinaSilva,Marina,aprovacao_completa,1
"Nosso compromisso . ELEGER AECIO NEVES, PRESIDENTE DO BRASIL. 
#VouVotarAecio45 #debaterecord",Aecio,aprovacao_completa,1
"@diraholanda @dilmabr elite que aguentou 8 anos de sapo barbudo, terá q aguentar 8 anos tb com nossa gerentona durona! 
#Dilma13DeNovo",Dilma,aprovacao_completa,1
" O Aécio é o político da virada, o Aécio é o político ......dor. Lê, lê, lê, lê, lê, Ô! “@couttinho: #ViradaDoAecio”",Aecio,aprovacao_completa,1
@LuanaPiovaniTV @promoterfacewan Meu voto é de #MarinaSilva,Marina,aprovacao_completa,1
"“@rogeriotomazjr: ""Tem gente querendo acabar com o subsídio e isso acaba com o Minha Casa, Minha Vida"" diz @dilmabr #RedeCulturaComDilma”",Dilma,aprovacao_completa,1
@AecioNeves @10Ronaldinho♫ ♪ Agora é Aécio! Vamos lá! ♪ ♫ ♪ É o Brasil inteiro querendo mudar! ♫ #AecioPeloBR45IL,Aecio,aprovacao_completa,1
"Ñ estou nem aí p/ as pesquisas, pois no 1ºturno  tiraram 8 pts do Aécio
Será q em menos d 15 dias elas se  reestruturaram?
#AecioPelaMudanca",Aecio,aprovacao_completa,1
Tem o meu voto #MarinaSilva @Silva_marina,Marina,aprovacao_completa,1
#DebateNaGlobo Aécio a salvação do Brasil,Aecio,aprovacao_completa,1
Vamos Aécio !! #EuVoteiAecio45,Aecio,aprovacao_completa,1
SE EU VOTASSE MEU VOTO SERIA TEU DILMA #DilmaNovamente,Dilma,aprovacao_completa,1
"Assistindo debate, eu sou #marinasilva",Marina,aprovacao_completa,1
#AecioPeloBR45IL falta pouco para vencermos a corrupcão e essa corja imunda! @AecioNeves @JPSDBnacional @Rede45. 45 NELES!!!,Aecio,aprovacao_completa,1
Olê olê olê ola dilma dilma #bomdilma #dilmacoraçãovalente #dilmamudamais #uhu,Dilma,aprovacao_completa,1
Ibope ... vai lá #MarinaSilva,Marina,aprovacao_completa,1
"Tal da Marina lá, cresceu hein! #Eleições2014",Marina,positivo_pontual,1
#DebateNaGlobo aecio muito melhor,Aecio,positivo_pontual,1
"Dilma: no governo FHC, houve redução salarial. 'Gerei mais empregos no meu governo do que nos oito anos do PSDB.#Dilma13MaisFuturo.",Dilma,positivo_pontual,1
"#MarinaDeVerdade  
#MarinaSilva  não é contra o pré sal.",Marina,positivo_pontual,1
eleve o nível desse debate - Aécio #DebateDaBand #AecioPelaMudanca,Aecio,positivo_pontual,1
Ainda não acreditando que perdi o debate hoje com a #MarinaSilva! ,Marina,positivo_pontual,1
"E eu não voto no #Aecio, mas q ele tá vencendo o debate, é fato.",Aecio,positivo_pontual,1
@g1 Eu sou a favor da Dilma ir negociar pessoalmente com eles. #VEJAoDesesperoDoPT,Dilma,positivo_pontual,1
"Lula admite que não consegue bater em Marina, claro é impossível bater em alguém com o carater e a história de vida de #MarinaSilva #Marina",Marina,positivo_pontual,1
"Aécio deu um baile no último debate do primeiro turno. Hoje, a diferença está longe de ser a mesma. #debateRecord",Aecio,positivo_pontual,1
até o aecio sobe nos trends e nós não #StereoKikcsArePerfectWith8,Aecio,positivo_pontual,1
@privatadocaribe @MeVlg Esse segundo mandato da presidenta Dilma tem que focar no esclarecimento frequente da população. #LeiDeMeios,Dilma,positivo_pontual,1
@PastorMalafaia #MarinaSilva  sambou na sua cara. Não se estresse muito em... Você já é um senhor!,Marina,positivo_pontual,1
"Aécio Never finalmente deu uma dentro! ""O sonho do brasileiro é morar na propaganda do PT"". #DebateDaBand",Aecio,positivo_pontual,1
"Dilma ameniza o clima tenso do debate, trata do importante tema de combate à violência contra a mulher, lei Maria da Penha #MelhorcomDilma13",Dilma,positivo_pontual,1
"Palmas p. Aécio em relação ao Pronatec     
#DebateNaGlobo",Aecio,positivo_pontual,1
Lula e Dilma dobrou o número de vagas do ensino superior # SomosTodosDilma,Dilma,positivo_pontual,1
"#MarinaSilva ganha terreno descolada das disputais estaduais. Por isso já é fenômeno.
Precisa manter este caminho para vencer
#Eleicoes2014",Marina,positivo_pontual,1
“@AecioBlog: Aécio fala agora sobre o terrorismo q o PT tem feito em relação aos bancos públicos.  #AecioEmTodoBrasil #DebateNaRecord”-Isso!,Aecio,positivo_pontual,1
No primeiro debate do 2º turno Aécio sai na frente conforme as pesquisas. #AecioPelaMudança,Aecio,positivo_pontual,1
